"W1" "W2" "W3" "W4"
"142349" 0.07 0.05 0.71 0.17
"142350" 0.07 0.05 0.7 0.18
"142351" 0.07 0.05 0.69 0.19
"142352" 0.07 0.05 0.68 0.2
"142353" 0.07 0.05 0.67 0.21
"142354" 0.07 0.05 0.66 0.22
"142355" 0.07 0.05 0.65 0.23
"142356" 0.07 0.05 0.64 0.24
"142357" 0.07 0.05 0.63 0.25
"142358" 0.07 0.05 0.62 0.26
"142359" 0.07 0.05 0.61 0.27
"142360" 0.07 0.05 0.6 0.28
"142361" 0.07 0.05 0.59 0.29
"142362" 0.07 0.05 0.58 0.3
"142363" 0.07 0.05 0.57 0.31
"142364" 0.07 0.05 0.56 0.32
"142365" 0.07 0.05 0.55 0.33
"142366" 0.07 0.05 0.54 0.34
"142367" 0.07 0.05 0.53 0.35
"142368" 0.07 0.05 0.52 0.36
"142369" 0.07 0.05 0.51 0.37
"142370" 0.07 0.05 0.5 0.38
"142371" 0.07 0.05 0.49 0.39
"142372" 0.07 0.05 0.48 0.4
"142373" 0.07 0.05 0.47 0.41
"142374" 0.07 0.05 0.46 0.42
"142375" 0.07 0.05 0.45 0.43
"142376" 0.07 0.05 0.44 0.44
"142377" 0.07 0.05 0.43 0.45
"142378" 0.07 0.05 0.42 0.46
"142379" 0.07 0.05 0.41 0.47
"142380" 0.07 0.05 0.4 0.48
"142381" 0.07 0.05 0.39 0.49
"142382" 0.07 0.05 0.38 0.5
"142383" 0.07 0.05 0.37 0.51
"142384" 0.07 0.05 0.36 0.52
"142385" 0.07 0.05 0.35 0.53
"142386" 0.07 0.05 0.34 0.54
"142387" 0.07 0.05 0.33 0.55
"142388" 0.07 0.05 0.32 0.56
"142389" 0.07 0.05 0.31 0.57
"142390" 0.07 0.05 0.3 0.58
"142391" 0.07 0.05 0.29 0.59
"142392" 0.07 0.05 0.28 0.6
"142393" 0.07 0.05 0.27 0.61
"142394" 0.07 0.05 0.26 0.62
"142395" 0.07 0.05 0.25 0.63
"142396" 0.07 0.05 0.24 0.64
"142397" 0.07 0.05 0.23 0.65
"142398" 0.07 0.05 0.22 0.66
"142399" 0.07 0.05 0.21 0.67
"142400" 0.07 0.05 0.2 0.68
"142401" 0.07 0.05 0.19 0.69
"142402" 0.07 0.05 0.18 0.7
"142403" 0.07 0.05 0.17 0.71
"142404" 0.07 0.05 0.16 0.72
"142405" 0.07 0.05 0.15 0.73
"142406" 0.07 0.05 0.14 0.74
"142407" 0.07 0.05 0.13 0.75
"142408" 0.07 0.05 0.12 0.76
"142409" 0.07 0.05 0.11 0.77
"142410" 0.07 0.05 0.1 0.78
"142411" 0.07 0.05 0.09 0.79
"142412" 0.07 0.05 0.08 0.8
"142413" 0.07 0.05 0.07 0.81
"142414" 0.07 0.05 0.06 0.82
"142415" 0.07 0.05 0.05 0.83
"142416" 0.07 0.05 0.04 0.84
"142417" 0.07 0.05 0.03 0.85
"142418" 0.07 0.05 0.02 0.86
"142419" 0.07 0.05 0.01 0.87
"142420" 0.07 0.05 0 0.88
"142421" 0.07 0.04 0.89 0
"142422" 0.07 0.04 0.88 0.01
"142423" 0.07 0.04 0.87 0.02
"142424" 0.07 0.04 0.86 0.03
"142425" 0.07 0.04 0.85 0.04
"142426" 0.07 0.04 0.84 0.05
"142427" 0.07 0.04 0.83 0.06
"142428" 0.07 0.04 0.82 0.07
"142429" 0.07 0.04 0.81 0.08
"142430" 0.07 0.04 0.8 0.09
"142431" 0.07 0.04 0.79 0.1
"142432" 0.07 0.04 0.78 0.11
"142433" 0.07 0.04 0.77 0.12
"142434" 0.07 0.04 0.76 0.13
"142435" 0.07 0.04 0.75 0.14
"142436" 0.07 0.04 0.74 0.15
"142437" 0.07 0.04 0.73 0.16
"142438" 0.07 0.04 0.72 0.17
"142439" 0.07 0.04 0.71 0.18
"142440" 0.07 0.04 0.7 0.19
"142441" 0.07 0.04 0.69 0.2
"142442" 0.07 0.04 0.68 0.21
"142443" 0.07 0.04 0.67 0.22
"142444" 0.07 0.04 0.66 0.23
"142445" 0.07 0.04 0.65 0.24
"142446" 0.07 0.04 0.64 0.25
"142447" 0.07 0.04 0.63 0.26
"142448" 0.07 0.04 0.62 0.27
"142449" 0.07 0.04 0.61 0.28
"142450" 0.07 0.04 0.6 0.29
"142451" 0.07 0.04 0.59 0.3
"142452" 0.07 0.04 0.58 0.31
"142453" 0.07 0.04 0.57 0.32
"142454" 0.07 0.04 0.56 0.33
"142455" 0.07 0.04 0.55 0.34
"142456" 0.07 0.04 0.54 0.35
"142457" 0.07 0.04 0.53 0.36
"142458" 0.07 0.04 0.52 0.37
"142459" 0.07 0.04 0.51 0.38
"142460" 0.07 0.04 0.5 0.39
"142461" 0.07 0.04 0.49 0.4
"142462" 0.07 0.04 0.48 0.41
"142463" 0.07 0.04 0.47 0.42
"142464" 0.07 0.04 0.46 0.43
"142465" 0.07 0.04 0.45 0.44
"142466" 0.07 0.04 0.44 0.45
"142467" 0.07 0.04 0.43 0.46
"142468" 0.07 0.04 0.42 0.47
"142469" 0.07 0.04 0.41 0.48
"142470" 0.07 0.04 0.4 0.49
"142471" 0.07 0.04 0.39 0.5
"142472" 0.07 0.04 0.38 0.51
"142473" 0.07 0.04 0.37 0.52
"142474" 0.07 0.04 0.36 0.53
"142475" 0.07 0.04 0.35 0.54
"142476" 0.07 0.04 0.34 0.55
"142477" 0.07 0.04 0.33 0.56
"142478" 0.07 0.04 0.32 0.57
"142479" 0.07 0.04 0.31 0.58
"142480" 0.07 0.04 0.3 0.59
"142481" 0.07 0.04 0.29 0.6
"142482" 0.07 0.04 0.28 0.61
"142483" 0.07 0.04 0.27 0.62
"142484" 0.07 0.04 0.26 0.63
"142485" 0.07 0.04 0.25 0.64
"142486" 0.07 0.04 0.24 0.65
"142487" 0.07 0.04 0.23 0.66
"142488" 0.07 0.04 0.22 0.67
"142489" 0.07 0.04 0.21 0.68
"142490" 0.07 0.04 0.2 0.69
"142491" 0.07 0.04 0.19 0.7
"142492" 0.07 0.04 0.18 0.71
"142493" 0.07 0.04 0.17 0.72
"142494" 0.07 0.04 0.16 0.73
"142495" 0.07 0.04 0.15 0.74
"142496" 0.07 0.04 0.14 0.75
"142497" 0.07 0.04 0.13 0.76
"142498" 0.07 0.04 0.12 0.77
"142499" 0.07 0.04 0.11 0.78
"142500" 0.07 0.04 0.1 0.79
"142501" 0.07 0.04 0.09 0.8
"142502" 0.07 0.04 0.08 0.81
"142503" 0.07 0.04 0.07 0.82
"142504" 0.07 0.04 0.06 0.83
"142505" 0.07 0.04 0.05 0.84
"142506" 0.07 0.04 0.04 0.85
"142507" 0.07 0.04 0.03 0.86
"142508" 0.07 0.04 0.02 0.87
"142509" 0.07 0.04 0.01 0.88
"142510" 0.07 0.04 0 0.89
"142511" 0.07 0.03 0.9 0
"142512" 0.07 0.03 0.89 0.01
"142513" 0.07 0.03 0.88 0.02
"142514" 0.07 0.03 0.87 0.03
"142515" 0.07 0.03 0.86 0.04
"142516" 0.07 0.03 0.85 0.05
"142517" 0.07 0.03 0.84 0.06
"142518" 0.07 0.03 0.83 0.07
"142519" 0.07 0.03 0.82 0.08
"142520" 0.07 0.03 0.81 0.09
"142521" 0.07 0.03 0.8 0.1
"142522" 0.07 0.03 0.79 0.11
"142523" 0.07 0.03 0.78 0.12
"142524" 0.07 0.03 0.77 0.13
"142525" 0.07 0.03 0.76 0.14
"142526" 0.07 0.03 0.75 0.15
"142527" 0.07 0.03 0.74 0.16
"142528" 0.07 0.03 0.73 0.17
"142529" 0.07 0.03 0.72 0.18
"142530" 0.07 0.03 0.71 0.19
"142531" 0.07 0.03 0.7 0.2
"142532" 0.07 0.03 0.69 0.21
"142533" 0.07 0.03 0.68 0.22
"142534" 0.07 0.03 0.67 0.23
"142535" 0.07 0.03 0.66 0.24
"142536" 0.07 0.03 0.65 0.25
"142537" 0.07 0.03 0.64 0.26
"142538" 0.07 0.03 0.63 0.27
"142539" 0.07 0.03 0.62 0.28
"142540" 0.07 0.03 0.61 0.29
"142541" 0.07 0.03 0.6 0.3
"142542" 0.07 0.03 0.59 0.31
"142543" 0.07 0.03 0.58 0.32
"142544" 0.07 0.03 0.57 0.33
"142545" 0.07 0.03 0.56 0.34
"142546" 0.07 0.03 0.55 0.35
"142547" 0.07 0.03 0.54 0.36
"142548" 0.07 0.03 0.53 0.37
"142549" 0.07 0.03 0.52 0.38
"142550" 0.07 0.03 0.51 0.39
"142551" 0.07 0.03 0.5 0.4
"142552" 0.07 0.03 0.49 0.41
"142553" 0.07 0.03 0.48 0.42
"142554" 0.07 0.03 0.47 0.43
"142555" 0.07 0.03 0.46 0.44
"142556" 0.07 0.03 0.45 0.45
"142557" 0.07 0.03 0.44 0.46
"142558" 0.07 0.03 0.43 0.47
"142559" 0.07 0.03 0.42 0.48
"142560" 0.07 0.03 0.41 0.49
"142561" 0.07 0.03 0.4 0.5
"142562" 0.07 0.03 0.39 0.51
"142563" 0.07 0.03 0.38 0.52
"142564" 0.07 0.03 0.37 0.53
"142565" 0.07 0.03 0.36 0.54
"142566" 0.07 0.03 0.35 0.55
"142567" 0.07 0.03 0.34 0.56
"142568" 0.07 0.03 0.33 0.57
"142569" 0.07 0.03 0.32 0.58
"142570" 0.07 0.03 0.31 0.59
"142571" 0.07 0.03 0.3 0.6
"142572" 0.07 0.03 0.29 0.61
"142573" 0.07 0.03 0.28 0.62
"142574" 0.07 0.03 0.27 0.63
"142575" 0.07 0.03 0.26 0.64
"142576" 0.07 0.03 0.25 0.65
"142577" 0.07 0.03 0.24 0.66
"142578" 0.07 0.03 0.23 0.67
"142579" 0.07 0.03 0.22 0.68
"142580" 0.07 0.03 0.21 0.69
"142581" 0.07 0.03 0.2 0.7
"142582" 0.07 0.03 0.19 0.71
"142583" 0.07 0.03 0.18 0.72
"142584" 0.07 0.03 0.17 0.73
"142585" 0.07 0.03 0.16 0.74
"142586" 0.07 0.03 0.15 0.75
"142587" 0.07 0.03 0.14 0.76
"142588" 0.07 0.03 0.13 0.77
"142589" 0.07 0.03 0.12 0.78
"142590" 0.07 0.03 0.11 0.79
"142591" 0.07 0.03 0.1 0.8
"142592" 0.07 0.03 0.09 0.81
"142593" 0.07 0.03 0.08 0.82
"142594" 0.07 0.03 0.07 0.83
"142595" 0.07 0.03 0.06 0.84
"142596" 0.07 0.03 0.05 0.85
"142597" 0.07 0.03 0.04 0.86
"142598" 0.07 0.03 0.03 0.87
"142599" 0.07 0.03 0.02 0.88
"142600" 0.07 0.03 0.01 0.89
"142601" 0.07 0.03 0 0.9
"142602" 0.07 0.02 0.91 0
"142603" 0.07 0.02 0.9 0.01
"142604" 0.07 0.02 0.89 0.02
"142605" 0.07 0.02 0.88 0.03
"142606" 0.07 0.02 0.87 0.04
"142607" 0.07 0.02 0.86 0.05
"142608" 0.07 0.02 0.85 0.06
"142609" 0.07 0.02 0.84 0.07
"142610" 0.07 0.02 0.83 0.08
"142611" 0.07 0.02 0.82 0.09
"142612" 0.07 0.02 0.81 0.1
"142613" 0.07 0.02 0.8 0.11
"142614" 0.07 0.02 0.79 0.12
"142615" 0.07 0.02 0.78 0.13
"142616" 0.07 0.02 0.77 0.14
"142617" 0.07 0.02 0.76 0.15
"142618" 0.07 0.02 0.75 0.16
"142619" 0.07 0.02 0.74 0.17
"142620" 0.07 0.02 0.73 0.18
"142621" 0.07 0.02 0.72 0.19
"142622" 0.07 0.02 0.71 0.2
"142623" 0.07 0.02 0.7 0.21
"142624" 0.07 0.02 0.69 0.22
"142625" 0.07 0.02 0.68 0.23
"142626" 0.07 0.02 0.67 0.24
"142627" 0.07 0.02 0.66 0.25
"142628" 0.07 0.02 0.65 0.26
"142629" 0.07 0.02 0.64 0.27
"142630" 0.07 0.02 0.63 0.28
"142631" 0.07 0.02 0.62 0.29
"142632" 0.07 0.02 0.61 0.3
"142633" 0.07 0.02 0.6 0.31
"142634" 0.07 0.02 0.59 0.32
"142635" 0.07 0.02 0.58 0.33
"142636" 0.07 0.02 0.57 0.34
"142637" 0.07 0.02 0.56 0.35
"142638" 0.07 0.02 0.55 0.36
"142639" 0.07 0.02 0.54 0.37
"142640" 0.07 0.02 0.53 0.38
"142641" 0.07 0.02 0.52 0.39
"142642" 0.07 0.02 0.51 0.4
"142643" 0.07 0.02 0.5 0.41
"142644" 0.07 0.02 0.49 0.42
"142645" 0.07 0.02 0.48 0.43
"142646" 0.07 0.02 0.47 0.44
"142647" 0.07 0.02 0.46 0.45
"142648" 0.07 0.02 0.45 0.46
"142649" 0.07 0.02 0.44 0.47
"142650" 0.07 0.02 0.43 0.48
"142651" 0.07 0.02 0.42 0.49
"142652" 0.07 0.02 0.41 0.5
"142653" 0.07 0.02 0.4 0.51
"142654" 0.07 0.02 0.39 0.52
"142655" 0.07 0.02 0.38 0.53
"142656" 0.07 0.02 0.37 0.54
"142657" 0.07 0.02 0.36 0.55
"142658" 0.07 0.02 0.35 0.56
"142659" 0.07 0.02 0.34 0.57
"142660" 0.07 0.02 0.33 0.58
"142661" 0.07 0.02 0.32 0.59
"142662" 0.07 0.02 0.31 0.6
"142663" 0.07 0.02 0.3 0.61
"142664" 0.07 0.02 0.29 0.62
"142665" 0.07 0.02 0.28 0.63
"142666" 0.07 0.02 0.27 0.64
"142667" 0.07 0.02 0.26 0.65
"142668" 0.07 0.02 0.25 0.66
"142669" 0.07 0.02 0.24 0.67
"142670" 0.07 0.02 0.23 0.68
"142671" 0.07 0.02 0.22 0.69
"142672" 0.07 0.02 0.21 0.7
"142673" 0.07 0.02 0.2 0.71
"142674" 0.07 0.02 0.19 0.72
"142675" 0.07 0.02 0.18 0.73
"142676" 0.07 0.02 0.17 0.74
"142677" 0.07 0.02 0.16 0.75
"142678" 0.07 0.02 0.15 0.76
"142679" 0.07 0.02 0.14 0.77
"142680" 0.07 0.02 0.13 0.78
"142681" 0.07 0.02 0.12 0.79
"142682" 0.07 0.02 0.11 0.8
"142683" 0.07 0.02 0.1 0.81
"142684" 0.07 0.02 0.09 0.82
"142685" 0.07 0.02 0.08 0.83
"142686" 0.07 0.02 0.07 0.84
"142687" 0.07 0.02 0.06 0.85
"142688" 0.07 0.02 0.05 0.86
"142689" 0.07 0.02 0.04 0.87
"142690" 0.07 0.02 0.03 0.88
"142691" 0.07 0.02 0.02 0.89
"142692" 0.07 0.02 0.01 0.9
"142693" 0.07 0.02 0 0.91
"142694" 0.07 0.01 0.92 0
"142695" 0.07 0.01 0.91 0.01
"142696" 0.07 0.01 0.9 0.02
"142697" 0.07 0.01 0.89 0.03
"142698" 0.07 0.01 0.88 0.04
"142699" 0.07 0.01 0.87 0.05
"142700" 0.07 0.01 0.86 0.06
"142701" 0.07 0.01 0.85 0.07
"142702" 0.07 0.01 0.84 0.08
"142703" 0.07 0.01 0.83 0.09
"142704" 0.07 0.01 0.82 0.1
"142705" 0.07 0.01 0.81 0.11
"142706" 0.07 0.01 0.8 0.12
"142707" 0.07 0.01 0.79 0.13
"142708" 0.07 0.01 0.78 0.14
"142709" 0.07 0.01 0.77 0.15
"142710" 0.07 0.01 0.76 0.16
"142711" 0.07 0.01 0.75 0.17
"142712" 0.07 0.01 0.74 0.18
"142713" 0.07 0.01 0.73 0.19
"142714" 0.07 0.01 0.72 0.2
"142715" 0.07 0.01 0.71 0.21
"142716" 0.07 0.01 0.7 0.22
"142717" 0.07 0.01 0.69 0.23
"142718" 0.07 0.01 0.68 0.24
"142719" 0.07 0.01 0.67 0.25
"142720" 0.07 0.01 0.66 0.26
"142721" 0.07 0.01 0.65 0.27
"142722" 0.07 0.01 0.64 0.28
"142723" 0.07 0.01 0.63 0.29
"142724" 0.07 0.01 0.62 0.3
"142725" 0.07 0.01 0.61 0.31
"142726" 0.07 0.01 0.6 0.32
"142727" 0.07 0.01 0.59 0.33
"142728" 0.07 0.01 0.58 0.34
"142729" 0.07 0.01 0.57 0.35
"142730" 0.07 0.01 0.56 0.36
"142731" 0.07 0.01 0.55 0.37
"142732" 0.07 0.01 0.54 0.38
"142733" 0.07 0.01 0.53 0.39
"142734" 0.07 0.01 0.52 0.4
"142735" 0.07 0.01 0.51 0.41
"142736" 0.07 0.01 0.5 0.42
"142737" 0.07 0.01 0.49 0.43
"142738" 0.07 0.01 0.48 0.44
"142739" 0.07 0.01 0.47 0.45
"142740" 0.07 0.01 0.46 0.46
"142741" 0.07 0.01 0.45 0.47
"142742" 0.07 0.01 0.44 0.48
"142743" 0.07 0.01 0.43 0.49
"142744" 0.07 0.01 0.42 0.5
"142745" 0.07 0.01 0.41 0.51
"142746" 0.07 0.01 0.4 0.52
"142747" 0.07 0.01 0.39 0.53
"142748" 0.07 0.01 0.38 0.54
"142749" 0.07 0.01 0.37 0.55
"142750" 0.07 0.01 0.36 0.56
"142751" 0.07 0.01 0.35 0.57
"142752" 0.07 0.01 0.34 0.58
"142753" 0.07 0.01 0.33 0.59
"142754" 0.07 0.01 0.32 0.6
"142755" 0.07 0.01 0.31 0.61
"142756" 0.07 0.01 0.3 0.62
"142757" 0.07 0.01 0.29 0.63
"142758" 0.07 0.01 0.28 0.64
"142759" 0.07 0.01 0.27 0.65
"142760" 0.07 0.01 0.26 0.66
"142761" 0.07 0.01 0.25 0.67
"142762" 0.07 0.01 0.24 0.68
"142763" 0.07 0.01 0.23 0.69
"142764" 0.07 0.01 0.22 0.7
"142765" 0.07 0.01 0.21 0.71
"142766" 0.07 0.01 0.2 0.72
"142767" 0.07 0.01 0.19 0.73
"142768" 0.07 0.01 0.18 0.74
"142769" 0.07 0.01 0.17 0.75
"142770" 0.07 0.01 0.16 0.76
"142771" 0.07 0.01 0.15 0.77
"142772" 0.07 0.01 0.14 0.78
"142773" 0.07 0.01 0.13 0.79
"142774" 0.07 0.01 0.12 0.8
"142775" 0.07 0.01 0.11 0.81
"142776" 0.07 0.01 0.1 0.82
"142777" 0.07 0.01 0.09 0.83
"142778" 0.07 0.01 0.08 0.84
"142779" 0.07 0.01 0.07 0.85
"142780" 0.07 0.01 0.06 0.86
"142781" 0.07 0.01 0.05 0.87
"142782" 0.07 0.01 0.04 0.88
"142783" 0.07 0.01 0.03 0.89
"142784" 0.07 0.01 0.02 0.9
"142785" 0.07 0.01 0.01 0.91
"142786" 0.07 0.01 0 0.92
"142787" 0.07 0 0.93 0
"142788" 0.07 0 0.92 0.01
"142789" 0.07 0 0.91 0.02
"142790" 0.07 0 0.9 0.03
"142791" 0.07 0 0.89 0.04
"142792" 0.07 0 0.88 0.05
"142793" 0.07 0 0.87 0.06
"142794" 0.07 0 0.86 0.07
"142795" 0.07 0 0.85 0.08
"142796" 0.07 0 0.84 0.09
"142797" 0.07 0 0.83 0.1
"142798" 0.07 0 0.82 0.11
"142799" 0.07 0 0.81 0.12
"142800" 0.07 0 0.8 0.13
"142801" 0.07 0 0.79 0.14
"142802" 0.07 0 0.78 0.15
"142803" 0.07 0 0.77 0.16
"142804" 0.07 0 0.76 0.17
"142805" 0.07 0 0.75 0.18
"142806" 0.07 0 0.74 0.19
"142807" 0.07 0 0.73 0.2
"142808" 0.07 0 0.72 0.21
"142809" 0.07 0 0.71 0.22
"142810" 0.07 0 0.7 0.23
"142811" 0.07 0 0.69 0.24
"142812" 0.07 0 0.68 0.25
"142813" 0.07 0 0.67 0.26
"142814" 0.07 0 0.66 0.27
"142815" 0.07 0 0.65 0.28
"142816" 0.07 0 0.64 0.29
"142817" 0.07 0 0.63 0.3
"142818" 0.07 0 0.62 0.31
"142819" 0.07 0 0.61 0.32
"142820" 0.07 0 0.6 0.33
"142821" 0.07 0 0.59 0.34
"142822" 0.07 0 0.58 0.35
"142823" 0.07 0 0.57 0.36
"142824" 0.07 0 0.56 0.37
"142825" 0.07 0 0.55 0.38
"142826" 0.07 0 0.54 0.39
"142827" 0.07 0 0.53 0.4
"142828" 0.07 0 0.52 0.41
"142829" 0.07 0 0.51 0.42
"142830" 0.07 0 0.5 0.43
"142831" 0.07 0 0.49 0.44
"142832" 0.07 0 0.48 0.45
"142833" 0.07 0 0.47 0.46
"142834" 0.07 0 0.46 0.47
"142835" 0.07 0 0.45 0.48
"142836" 0.07 0 0.44 0.49
"142837" 0.07 0 0.43 0.5
"142838" 0.07 0 0.42 0.51
"142839" 0.07 0 0.41 0.52
"142840" 0.07 0 0.4 0.53
"142841" 0.07 0 0.39 0.54
"142842" 0.07 0 0.38 0.55
"142843" 0.07 0 0.37 0.56
"142844" 0.07 0 0.36 0.57
"142845" 0.07 0 0.35 0.58
"142846" 0.07 0 0.34 0.59
"142847" 0.07 0 0.33 0.6
"142848" 0.07 0 0.32 0.61
"142849" 0.07 0 0.31 0.62
"142850" 0.07 0 0.3 0.63
"142851" 0.07 0 0.29 0.64
"142852" 0.07 0 0.28 0.65
"142853" 0.07 0 0.27 0.66
"142854" 0.07 0 0.26 0.67
"142855" 0.07 0 0.25 0.68
"142856" 0.07 0 0.24 0.69
"142857" 0.07 0 0.23 0.7
"142858" 0.07 0 0.22 0.71
"142859" 0.07 0 0.21 0.72
"142860" 0.07 0 0.2 0.73
"142861" 0.07 0 0.19 0.74
"142862" 0.07 0 0.18 0.75
"142863" 0.07 0 0.17 0.76
"142864" 0.07 0 0.16 0.77
"142865" 0.07 0 0.15 0.78
"142866" 0.07 0 0.14 0.79
"142867" 0.07 0 0.13 0.8
"142868" 0.07 0 0.12 0.81
"142869" 0.07 0 0.11 0.82
"142870" 0.07 0 0.1 0.83
"142871" 0.07 0 0.09 0.84
"142872" 0.07 0 0.08 0.85
"142873" 0.07 0 0.07 0.86
"142874" 0.07 0 0.06 0.87
"142875" 0.07 0 0.05 0.88
"142876" 0.07 0 0.04 0.89
"142877" 0.07 0 0.03 0.9
"142878" 0.07 0 0.02 0.91
"142879" 0.07 0 0.01 0.92
"142880" 0.07 0 0 0.93
"142881" 0.06 0.94 0 0
"142882" 0.06 0.93 0.01 0
"142883" 0.06 0.93 0 0.01
"142884" 0.06 0.92 0.02 0
"142885" 0.06 0.92 0.01 0.01
"142886" 0.06 0.92 0 0.02
"142887" 0.06 0.91 0.03 0
"142888" 0.06 0.91 0.02 0.01
"142889" 0.06 0.91 0.01 0.02
"142890" 0.06 0.91 0 0.03
"142891" 0.06 0.9 0.04 0
"142892" 0.06 0.9 0.03 0.01
"142893" 0.06 0.9 0.02 0.02
"142894" 0.06 0.9 0.01 0.03
"142895" 0.06 0.9 0 0.04
"142896" 0.06 0.89 0.05 0
"142897" 0.06 0.89 0.04 0.01
"142898" 0.06 0.89 0.03 0.02
"142899" 0.06 0.89 0.02 0.03
"142900" 0.06 0.89 0.01 0.04
"142901" 0.06 0.89 0 0.05
"142902" 0.06 0.88 0.06 0
"142903" 0.06 0.88 0.05 0.01
"142904" 0.06 0.88 0.04 0.02
"142905" 0.06 0.88 0.03 0.03
"142906" 0.06 0.88 0.02 0.04
"142907" 0.06 0.88 0.01 0.05
"142908" 0.06 0.88 0 0.06
"142909" 0.06 0.87 0.07 0
"142910" 0.06 0.87 0.06 0.01
"142911" 0.06 0.87 0.05 0.02
"142912" 0.06 0.87 0.04 0.03
"142913" 0.06 0.87 0.03 0.04
"142914" 0.06 0.87 0.02 0.05
"142915" 0.06 0.87 0.01 0.06
"142916" 0.06 0.87 0 0.07
"142917" 0.06 0.86 0.08 0
"142918" 0.06 0.86 0.07 0.01
"142919" 0.06 0.86 0.06 0.02
"142920" 0.06 0.86 0.05 0.03
"142921" 0.06 0.86 0.04 0.04
"142922" 0.06 0.86 0.03 0.05
"142923" 0.06 0.86 0.02 0.06
"142924" 0.06 0.86 0.01 0.07
"142925" 0.06 0.86 0 0.08
"142926" 0.06 0.85 0.09 0
"142927" 0.06 0.85 0.08 0.01
"142928" 0.06 0.85 0.07 0.02
"142929" 0.06 0.85 0.06 0.03
"142930" 0.06 0.85 0.05 0.04
"142931" 0.06 0.85 0.04 0.05
"142932" 0.06 0.85 0.03 0.06
"142933" 0.06 0.85 0.02 0.07
"142934" 0.06 0.85 0.01 0.08
"142935" 0.06 0.85 0 0.09
"142936" 0.06 0.84 0.1 0
"142937" 0.06 0.84 0.09 0.01
"142938" 0.06 0.84 0.08 0.02
"142939" 0.06 0.84 0.07 0.03
"142940" 0.06 0.84 0.06 0.04
"142941" 0.06 0.84 0.05 0.05
"142942" 0.06 0.84 0.04 0.06
"142943" 0.06 0.84 0.03 0.07
"142944" 0.06 0.84 0.02 0.08
"142945" 0.06 0.84 0.01 0.09
"142946" 0.06 0.84 0 0.1
"142947" 0.06 0.83 0.11 0
"142948" 0.06 0.83 0.1 0.01
"142949" 0.06 0.83 0.09 0.02
"142950" 0.06 0.83 0.08 0.03
"142951" 0.06 0.83 0.07 0.04
"142952" 0.06 0.83 0.06 0.05
"142953" 0.06 0.83 0.05 0.06
"142954" 0.06 0.83 0.04 0.07
"142955" 0.06 0.83 0.03 0.08
"142956" 0.06 0.83 0.02 0.09
"142957" 0.06 0.83 0.01 0.1
"142958" 0.06 0.83 0 0.11
"142959" 0.06 0.82 0.12 0
"142960" 0.06 0.82 0.11 0.01
"142961" 0.06 0.82 0.1 0.02
"142962" 0.06 0.82 0.09 0.03
"142963" 0.06 0.82 0.08 0.04
"142964" 0.06 0.82 0.07 0.05
"142965" 0.06 0.82 0.06 0.06
"142966" 0.06 0.82 0.05 0.07
"142967" 0.06 0.82 0.04 0.08
"142968" 0.06 0.82 0.03 0.09
"142969" 0.06 0.82 0.02 0.1
"142970" 0.06 0.82 0.01 0.11
"142971" 0.06 0.82 0 0.12
"142972" 0.06 0.81 0.13 0
"142973" 0.06 0.81 0.12 0.01
"142974" 0.06 0.81 0.11 0.02
"142975" 0.06 0.81 0.1 0.03
"142976" 0.06 0.81 0.09 0.04
"142977" 0.06 0.81 0.08 0.05
"142978" 0.06 0.81 0.07 0.06
"142979" 0.06 0.81 0.06 0.07
"142980" 0.06 0.81 0.05 0.08
"142981" 0.06 0.81 0.04 0.09
"142982" 0.06 0.81 0.03 0.1
"142983" 0.06 0.81 0.02 0.11
"142984" 0.06 0.81 0.01 0.12
"142985" 0.06 0.81 0 0.13
"142986" 0.06 0.8 0.14 0
"142987" 0.06 0.8 0.13 0.01
"142988" 0.06 0.8 0.12 0.02
"142989" 0.06 0.8 0.11 0.03
"142990" 0.06 0.8 0.1 0.04
"142991" 0.06 0.8 0.09 0.05
"142992" 0.06 0.8 0.08 0.06
"142993" 0.06 0.8 0.07 0.07
"142994" 0.06 0.8 0.06 0.08
"142995" 0.06 0.8 0.05 0.09
"142996" 0.06 0.8 0.04 0.1
"142997" 0.06 0.8 0.03 0.11
"142998" 0.06 0.8 0.02 0.12
"142999" 0.06 0.8 0.01 0.13
"143000" 0.06 0.8 0 0.14
"143001" 0.06 0.79 0.15 0
"143002" 0.06 0.79 0.14 0.01
"143003" 0.06 0.79 0.13 0.02
"143004" 0.06 0.79 0.12 0.03
"143005" 0.06 0.79 0.11 0.04
"143006" 0.06 0.79 0.1 0.05
"143007" 0.06 0.79 0.09 0.06
"143008" 0.06 0.79 0.08 0.07
"143009" 0.06 0.79 0.07 0.08
"143010" 0.06 0.79 0.06 0.09
"143011" 0.06 0.79 0.05 0.1
"143012" 0.06 0.79 0.04 0.11
"143013" 0.06 0.79 0.03 0.12
"143014" 0.06 0.79 0.02 0.13
"143015" 0.06 0.79 0.01 0.14
"143016" 0.06 0.79 0 0.15
"143017" 0.06 0.78 0.16 0
"143018" 0.06 0.78 0.15 0.01
"143019" 0.06 0.78 0.14 0.02
"143020" 0.06 0.78 0.13 0.03
"143021" 0.06 0.78 0.12 0.04
"143022" 0.06 0.78 0.11 0.05
"143023" 0.06 0.78 0.1 0.06
"143024" 0.06 0.78 0.09 0.07
"143025" 0.06 0.78 0.08 0.08
"143026" 0.06 0.78 0.07 0.09
"143027" 0.06 0.78 0.06 0.1
